\database\database_achieveInfo.msbt
AchieveName_001	{r[ひゃくせんれんま]}百戦錬磨{/r}
Hermit_Contact1_M	おまえさん、スシが{r[だいす]}大好{/r}きなようじゃな。\nずいぶんと{r[しあわ]}幸{/r}せそうな{r[かお]}顔{/r}で{r[た]}食{/r}べておったわい。
Hermit_Contact2_M	さあ、ワシとの{r[けいやく]}契約{/r}のスシも、\nさっきのような{r[えがお]}笑顔{/r}で{r[た]}食{/r}べてくれるかの？
Hermit_ChoiceYes_M	ほっほっほっ、{r[けいやく]}契約{/r}はここに{r[な]}成{/r}った。\nワシは{c[91ff1e]}\x0e\x01\x0d\0{c[000000]}じゃ、スシライカーよ。
Hermit_ChoiceNo_M	{r[ことわ]}断{/r}ると{r[もう]}申{/r}すか。･･･まあ{r[よ]}良{/r}い{r[よ]}良{/r}い。\n{r[かんが]}考{/r}えあっての{r[けつだん]}決断{/r}じゃろうて。ではな。
Hermit_AlreadyFriend1_M	ほむ？ {r[なかま]}仲間{/r}のスシガミがもういるようじゃな。\nそれではワシの{c[ffae00]}スシソウル{c[000000]}を{r[さず]}授{/r}けようぞ。
Hermit_AlreadyFriend2_M	{r[なかま]}仲間{/r}のことはたのんだぞい。\nさらばじゃ。
Hermit_AwakeBefore_M	おまえさんの{r[かくご]}覚悟{/r}、ワシに{r[つう]}通{/r}じたぞい。
Hermit_AwakeAfter_M	ワシの{r[ほんらい]}本来{/r}の{r[すがた]}姿{/r}、イカすじゃろう？
Catten_Contact1_M	ほう！ そちはスシが{r[だいす]}大好{/r}きなのかえ？\nまろと{r[き]}気{/r}が{r[あ]}合{/r}いそうぞよ～。
Catten_Contact2_M	ささ、まろとの{r[けいやく]}契約{/r}のスシも\nもちろん{r[た]}食{/r}べてくれるのであろう？
Catten_ChoiceYes_M	これでまろとそちは{r[なかま]}仲間{/r}ぞよ～。\nまろのことは{c[91ff1e]}\x0e\x01\x0d\0{c[000000]}と{r[よ]}呼{/r}ぶぞよ。
Catten_ChoiceNo_M	なななんと！ そうであるか～。\nではでは、まろは{r[い]}行{/r}くとするぞよ～。
Catten_AlreadyFriend1_M	ほろ？ もう{r[なかま]}仲間{/r}スシガミがいるみたいぞよ～。\nではではまろの{c[ffae00]}スシソウル{c[000000]}をあげちゃうぞい。
Catten_AlreadyFriend2_M	{r[なかま]}仲間{/r}のこと、よろしくたのむぞよ～！\nばいばいぞよ。
Catten_AwakeBefore_M	ほろ？ {r[からだ]}体{/r}が{r[あつ]}熱{/r}いぞよ･･･！
Catten_AwakeAfter_M	ほほほ、まろのチカラがもどったぞよ～！
Noblewoman_Contact1_M	そなた、たのもしいスシの{r[た]}食{/r}べっぷりだな。\n{r[た]}食{/r}べている{r[すがた]}姿{/r}を{r[み]}見{/r}てそなたに{r[きょうみ]}興味{/r}がわいたぞ。
Noblewoman_Contact2_M	さあ、わらわのスシを{r[しょく]}食{/r}すがよい。\nそなたにわらわとの{r[けいやく]}契約{/r}を{r[むす]}結{/r}ばせてやろう。
Noblewoman_ChoiceYes_M	よろしい。 わらわは{c[91ff1e]}\x0e\x01\x0d\0{c[000000]}。\nそなたにわらわのチカラを{r[あた]}与{/r}えよう。
Noblewoman_ChoiceNo_M	･･･まあ{r[よ]}良{/r}い。 {r[けんめい]}賢明{/r}な{r[はんだん]}判断{/r}とは{r[おも]}思{/r}えぬが･･･\nではさらばだスシライカーよ。
Noblewoman_AlreadyFriend1_M	ほう？ すでにわらわの{r[なかま]}仲間{/r}がいるようだ。\nならばわらわの{c[ffae00]}スシソウル{c[000000]}を{r[あた]}与{/r}えてやろう。
Noblewoman_AlreadyFriend2_M	{r[なかま]}仲間{/r}のことはそなたにまかせた。\nさらばだ、スシライカーよ。
Noblewoman_AwakeBefore_M	おお、{r[からだ]}体{/r}が、{r[からだ]}体{/r}がほてっておる･･･！
Noblewoman_AwakeAfter_M	ははっ、チカラがみなぎってくるぞ。
Pomposity_Contact1_M	ふふん･･･ うぬのスシの{r[た]}食{/r}べっぷり、\n{r[だれ]}誰{/r}にも{r[ひ]}引{/r}けを{r[と]}取{/r}らない{r[みごと]}見事{/r}なものよ。
Pomposity_Contact2_M	{r[とくべつ]}特別{/r}だ。\n{r[われ]}我{/r}との{r[けいやく]}契約{/r}スシを{r[た]}食{/r}べさせてやる。
Pomposity_ChoiceYes_M	ふん。 {r[い]}言{/r}っておくが、なれ{r[あ]}合{/r}うつもりはない。\n{r[われ]}我{/r}のことは{c[91ff1e]}\x0e\x01\x0d\0{c[000000]}と{r[よ]}呼{/r}ぶがよい。
Pomposity_ChoiceNo_M	ほう、{r[ことわ]}断{/r}るとは{r[たい]}大{/r}した{r[どきょう]}度胸{/r}だ。\nうぬは{r[おおもの]}大物{/r}の{r[うつわ]}器{/r}なのやも{r[し]}知{/r}れぬな。さらばだ。
Pomposity_AlreadyFriend1_M	すでに{r[なかま]}仲間{/r}のスシガミがいるではないか。\nならば{r[われ]}我{/r}は{c[ffae00]}スシソウル{c[000000]}を{r[さず]}授{/r}けて{r[さ]}去{/r}るまでだ。
Pomposity_AlreadyFriend2_M	{r[わ]}我{/r}が{r[どうほう]}同胞{/r}とともにしっかりと{r[あゆ]}歩{/r}むがよい。\nさらばだ。 {r[わか]}若{/r}きスシライカーよ。
Pomposity_AwakeBefore_M	･･･{r[き]}来{/r}たぞ。\nさあ、{r[かつもく]}刮目{/r}せよ！
Pomposity_AwakeAfter_M	うおお･･･！ チカラがほとばしるぞ･･･！
Simplicity_Contact1_M	オゥ！ アナタのスシの{r[た]}食{/r}べっぷり、\nトテモすばらしいデス。
Simplicity_Contact2_M	サァ･･･ ワタシとスシ{r[けいやく]}契約{/r}を{r[むす]}結{/r}んで、\nたくさんワタシのスシを{r[た]}食{/r}べて{r[ほ]}欲{/r}しいデス。
Simplicity_ChoiceYes_M	アリガトウございマス。\nワタシは{c[91ff1e]}\x0e\x01\x0d\0{c[000000]}といいマス。
Simplicity_ChoiceNo_M	そうデスか。 わかりマシタ。\nイサギよく{r[あきら]}諦{/r}めようと{r[おも]}思{/r}いマス。
Simplicity_AlreadyFriend1_M	{r[なかま]}仲間{/r}のスシガミがいるようデスね。\nでは{c[ffae00]}スシソウル{c[000000]}を{r[う]}受{/r}け{r[と]}取{/r}ってくだサイ。
Simplicity_AlreadyFriend2_M	{r[なかま]}仲間{/r}をヨロシクお{r[ねが]}願{/r}いしマス。\nそれではサヨウナラ。
Simplicity_AwakeBefore_M	ワタシの{r[なか]}中{/r}のエナジーが{r[めざ]}目覚{/r}めるようデス。
Simplicity_AwakeAfter_M	モットお{r[やく]}役{/r}に{r[た]}立{/r}てるようになりマシタ。
Araoh_AwakeBefore_M	んん…お{r[まえ]}前{/r}のスシへの{r[きも]}気持{/r}ち…{r[われ]}我{/r}に…
Araoh_AwakeAfter_M	チカラを{r[と]}取{/r}り{r[もど]}戻{/r}せたようだ。{r[かんしゃ]}感謝{/r}する。
Clown_Contact1_M	うひゃー！ おめっちの{r[た]}食{/r}べっぷり！\nカンドーした！
Clown_Contact2_M	なあなあ、おれっちの{r[けいやく]}契約{/r}のスシも\nついでにペロっといってみる？
Clown_ChoiceYes_M	いやっほーい！\nオレっちは{c[91ff1e]}\x0e\x01\x0d\0{c[000000]}！ ヨロシクな！
Clown_ChoiceNo_M	あちゃー･･･ {r[わかもの]}若者{/r}のスシばなれかー･･･\nそんじゃまた！ {r[き]}気{/r}が{r[む]}向{/r}いたらヨロシク！
Clown_AlreadyFriend1_M	ありゃ？ お{r[なかま]}仲間{/r}とヨロシクずみか！\nじゃ、おれっちの{c[ffae00]}スシソウル{c[000000]}もってきな！
Clown_AlreadyFriend2_M	{r[なかま]}仲間{/r}をすえながくヨロシクな！\nさいなも！
Clown_AwakeBefore_M	おや!? オレっちの{r[ようす]}様子{/r}が･･･！
Clown_AwakeAfter_M	やったー！ {r[あたら]}新{/r}しいオレっちが{r[だいとうじょう]}大登場{/r}！
\event\stageBattleM001.msbt
tutorial03_01_M	よし！ スシライカーになって{r[はつ]}初{/r}の{r[たたか]}戦{/r}いじゃな。\nだいじなコトをおしえるぞ！ よく{r[き]}聞{/r}け!!
tutorial03_02_M	よいか？ ワシらスシガミは、それぞれ\n{c[91ff1e]}スキル{c[000000]}という{r[とくべつ]}特別{/r}な{r[のうりょく]}能力{/r}を{r[も]}持{/r}っておる。
tutorial03_03_M	おヌシがスシを{r[た]}食{/r}べると、それはワシらの\nチカラとなり、このゲージが{r[ふ]}増{/r}えていくのだ。
tutorial03_04_M	ゲージが{r[さいだい]}最大{/r}になると、ボタンが{r[ひか]}光{/r}りだす。\nこのときに{c[ffae00]}ボタン{c[000000]}を{c[ffae00]}タッチ{c[000000]}でスキル{r[はつどう]}発動{/r}じゃ！
tutorial03_05_M	ワシのスキルは『{c[91ff1e]}{r[ひゃくれんざら]}百連皿{/r}{c[000000]}』！\nその{r[ば]}場{/r}の{r[さら]}皿{/r}をすべて{r[おな]}同{/r}じ{r[いろ]}色{/r}に{r[か]}変{/r}えるチカラ！
tutorial03_06_M	{r[ば]}場{/r}に{r[で]}出{/r}てるスシを、ぜんぶイッキに{r[た]}食{/r}べられる\nようになるぞ！ うまくつかうがよい！
\event\stageBattleM003.msbt
tutorial04_01_M	なあ、{c[91ff1e]}レーンドライブギア{c[000000]}･･･って\nいったいなんだ!?
tutorial04_01_F	ねえ、{c[91ff1e]}レーンドライブギア{c[000000]}･･･って\nいったいなに!?
tutorial04_02_M	うむ。その{c[91ff1e]}レーンドライブギア{c[000000]}があれば\n{c[ffae00]}レーン{c[000000]}の{c[ffae00]}スピード{c[000000]}を{r[じざい]}自在{/r}に{c[ffae00]}あやつれる{c[000000]}のじゃ！
tutorial04_03_M	えっ？ どうやって!?
tutorial04_04_M	レーンを{c[ffae00]}タッチしたまま{c[000000]}、タッチペンを\n{c[ffae00]}あまり{r[うご]}動{/r}かさず{c[000000]}に、レーンよ{r[うご]}動{/r}けと{r[ねん]}念{/r}じてみよ！
tutorial04_05_M	･･･でも、{r[うご]}動{/r}かさなかったら\n{r[さら]}皿{/r}をとれないぞ？
tutorial04_05_F	･･･でも、{r[うご]}動{/r}かさなかったら\n{r[さら]}皿{/r}をとれないわよ？
tutorial04_06_M	{r[しんぱい]}心配{/r}{r[むよう]}無用{/r}じゃ。レーンを{r[うご]}動{/r}かせば\nスシは{r[む]}向{/r}こうからやってくる！
tutorial04_07_M	よいか？ {c[ffae00]}{r[ながお]}長押{/r}し{c[000000]}で{r[ねん]}念{/r}じてレーンを{r[うご]}動{/r}かし\n{r[さら]}皿{/r}をつなぎ、また{c[ffae00]}{r[ながお]}長押{/r}し{c[000000]}･･･ それをくり{r[かえ]}返{/r}す！
tutorial04_08_M	すげえ!!
tutorial04_08_F	すごい!!
tutorial04_09_M	ふふん♪ レーンよ{r[うご]}動{/r}けと{c[ffae00]}{r[ながお]}長押{/r}し{c[000000]}で{r[ねん]}念{/r}じながら\n{c[ffae00]}ジグザグ{c[000000]}に{r[さら]}皿{/r}をつなげていくのじゃぞ！
Telop_00_M	これが、このゲームの{r[きほん]}基本{/r}テクニックです。\nあわてずに、{c[ffae00]}まずは10{r[さら]}皿{/r}{c[000000]}！ めざすは{c[ffae00]}20{r[さらいじょう]}皿以上{/r}{c[000000]}！
tutorial04_10_M	よし！ このチカラをつかって\nさらに{r[た]}食{/r}べまくってやる！
tutorial04_10_F	よーし！ このチカラをつかって\nさらに{r[た]}食{/r}べまくるわよ！
\event\stageBattleM010.msbt
tutorial05_01_M	なあ、{c[91ff1e]}カプセル{c[000000]}がどうとかって･･･\nなんなんだ？
tutorial05_01_F	ねえ、{c[91ff1e]}カプセル{c[000000]}がどうとかって･･･\nなんなの？
tutorial05_02_M	うむ。{c[91ff1e]}カプセル{c[000000]}とは、{r[なか]}中{/r}にいろいろな{r[こうか]}効果{/r}の\n{c[91ff1e]}アイテム{c[000000]}が{r[はい]}入{/r}ったもの･･･
tutorial05_03_M	じゃが、{c[ffae00]}カギ{c[000000]}がかかっているのじゃ！
tutorial05_04_M	えっ!?\nそれじゃ、あけられないのか？
tutorial05_04_F	えっ!?\nそれじゃ、あけられないワケ？
tutorial05_05_M	{r[しんぱい]}心配{/r}{r[むよう]}無用{/r}じゃ。{c[ffae00]}カギに{r[か]}書{/r}かれた{r[かず]}数{/r}{r[いじょう]}以上{/r}{c[000000]}の{r[さら]}皿{/r}を\nつないだ{r[じょうたい]}状態{/r}で{c[91ff1e]}カプセル{c[000000]}を{r[と]}取{/r}ればよい。
tutorial05_07_M	すげえ！ {c[91ff1e]}{r[まつり]}祭{/r}ゲージ{c[000000]}が{r[いっき]}一気{/r}にたまったぞ！
tutorial05_07_F	すごい！ {c[91ff1e]}{r[まつり]}祭{/r}ゲージ{c[000000]}が{r[いっき]}一気{/r}にたまった！
tutorial05_08_M	うむ、この{c[91ff1e]}アイテム{c[000000]}の{r[こうか]}効果{/r}じゃな。\n{r[ほか]}他{/r}にもいろいろなものが{r[はい]}入{/r}ってるぞ。
tutorial05_09_M	よいか？ {r[てき]}敵{/r}より{r[さき]}先{/r}に{c[91ff1e]}カプセル{c[000000]}を{r[と]}取{/r}り\n{r[たたか]}戦{/r}いを{r[ゆうり]}有利{/r}に{r[すす]}進{/r}めるのじゃ！
tutorial05_10_M	ふふん♪ ちなみにカプセルが{r[あらわ]}現{/r}れるときには\nいまの 「{c[91ff1e]}{r[おと]}音{/r}{c[000000]}」が{r[な]}鳴{/r}る。よく{r[ちゅうい]}注意{/r}せよ！
\event\stageBattleM036.msbt
CharaSerif_00_M	どもども♪\n{r[こんかい]}今回{/r}のムーゲーはこれっす！
CharaSerif_01_M	{s[150]}タイムストップバトル――!!{s[100]}
CharaSerif_02_M	これこれ！ これ{r[と]}取{/r}ると、{r[あいて]}相手{/r}が{c[ffae00]}３{r[びょうかん]}秒間{/r}\n{c[000000]}うごけなくなるんで、チャンスっすよ！
CharaSerif_03_M	{s[150]}じゃ、いってみまショー!!{s[100]}
\event\stageBattleM046.msbt
CharaSerif_00_M	どもども♪\n{r[こんかい]}今回{/r}のムーゲーはこれっす！
CharaSerif_01_M	{s[150]}どきどきボムバトル――!!{s[100]}
CharaSerif_02_M	これこれ！ これ{r[と]}取{/r}ると、{r[あいて]}相手{/r}に{c[ffae00]}ボム{c[000000]}が{r[と]}飛{/r}んでって\nボカン！と{c[ffae00]}{r[だい]}大{/r}ダメージ{c[000000]}を{r[あた]}与{/r}えちゃいます。
CharaSerif_03_M	でも、{r[と]}取{/r}れずに{c[ffae00]}{r[なが]}流{/r}れちゃう{c[000000]}と\nボムは{c[ffae00]}{r[じぶん]}自分{/r}のところ{c[000000]}に{r[と]}飛{/r}んできてボカン！
CharaSerif_04_M	{r[と]}取{/r}れば{r[てんごく]}天国{/r}、{r[と]}取{/r}れなきゃ{r[じごく]}地獄{/r}･･･\nまさにドキドキの{r[たたか]}戦{/r}いっす！
CharaSerif_05_M	{s[150]}じゃ、いってみまショー!!{s[100]}
\event\stageBattleM057.msbt
CharaSerif_00_M	どもども♪\n{r[こんかい]}今回{/r}のムーゲーはこれっす！
CharaSerif_01_M	{s[150]}きまぐれサンダーバトル――!!{s[100]}
CharaSerif_02_M	これこれ！ これはカミナリパワーのある{r[いし]}石{/r}で\n{r[いろ]}色{/r}が{c[ffae00]} {r[あお]}青{/r}{c[000000]}と{c[ffae00]}{r[あか]}赤{/r}{c[000000]}で{r[こうご]}交互{/r}に{r[か]}変{/r}わっちゃいます！
CharaSerif_03_M	んで、{c[ffae00]}{r[あお]}青{/r}{c[000000]}の{r[とき]}時{/r}に{r[と]}取{/r}ると{c[ffae00]}{r[あいて]}相手{/r}{c[000000]}にカミナリが{r[と]}飛{/r}んで\n{c[ffae00]}{r[だい]}大{/r}ダメージ{c[000000]}!! なんすけど･･･
CharaSerif_04_M	なんと！ {c[ffae00]}{r[あか]}赤{/r}{c[000000]}の{r[とき]}時{/r}に{r[と]}取{/r}ると{c[ffae00]}{r[じぶん]}自分{/r}{c[000000]}にカミナリが!!\n･･･マジヤバイっす。
CharaSerif_05_M	{s[150]}じゃ、いってみまショー!!{s[100]}
\event\stageBattleM078.msbt
CharaSerif_00_M	どもども♪\n{r[こんかい]}今回{/r}のムーゲーはこれっす！
CharaSerif_01_M	{s[150]}タイムストップ＆ボムバトルー!!{s[100]}
CharaSerif_02_M	これこれ！ これは{r[まえ]}前{/r}にも{r[で]}出{/r}たタイムストップっす！\nで、{r[こんかい]}今回{/r}はさらに･･･
CharaSerif_03_M	なんと！ {r[まえ]}前{/r}に{r[で]}出{/r}てきたボムまで{r[とうじょう]}登場{/r}っす！
CharaSerif_04_M	あー･･･ くれぐれも、ボクがボムを{r[と]}取{/r}るのを\nタイムストップでジャマしちゃダメっすよ！
CharaSerif_05_M	{s[150]}じゃ、いってみまショー!!{s[100]}
\event\stageBattleM088.msbt
CharaSerif_00_M	どもども♪\n{r[こんかい]}今回{/r}のムーゲーはこれっす！
CharaSerif_01_M	{s[150]}{r[さら]}皿{/r}ちぢみサンダーバトル――!!{s[100]}
CharaSerif_02_M	{r[こんかい]}今回{/r}は、ボクが{r[さいしょ]}最初{/r}に『{c[91ff1e]}{r[さら]}皿{/r}ちぢ～む{c[000000]}』のスキルを\n{r[つか]}使{/r}ってから、バトルスタートっす！
CharaSerif_03_M	このスキル･･･ バトル{r[ちゅう]}中{/r}ずっとテーブルの{r[うえ]}上{/r}の\n{r[さら]}皿{/r}がちぢんで、{c[ffae00]}{r[さら]}皿{/r}ダメージがいつもの1/10{c[000000]}に！
CharaSerif_04_M	なので、このサンダーでの{r[こうげき]}攻撃{/r}が{r[き]}決{/r}め{r[て]}手{/r}っす！\nちなみに{r[こんかい]}今回{/r}は、{r[いろ]}色{/r}は{r[あお]}青{/r}のまま{r[か]}変{/r}わりません。
CharaSerif_05_M	{s[150]}じゃ、いってみまショー!!{s[100]}
\event\stageBattleM116.msbt
CharaSerif_00_M	どもども♪\n{r[こんかい]}今回{/r}のムーゲーはこれっす！
CharaSerif_01_M	{s[150]}{r[さら]}皿{/r}ちぢみボムバトル――!!{s[100]}
CharaSerif_02_M	{r[こんかい]}今回{/r}も、ボクが{r[さいしょ]}最初{/r}に『{c[91ff1e]}{r[さら]}皿{/r}ちぢ～む{c[000000]}』の\nスキルを{r[つか]}使{/r}ってから、バトルスタートっす！
CharaSerif_03_M	そうすると･･･ テーブル{r[じょう]}上{/r}の{r[さら]}皿{/r}がちぢんで、\n{r[さら]}皿{/r}ダメージがいつもの1/10になり～の･･･
CharaSerif_04_M	でもって！ ボムでの{r[こうげき]}攻撃{/r}が\n{r[しょうぶ]}勝負{/r}の{r[き]}決{/r}め{r[て]}手{/r}になり～の･･･ ってことっすね。
