\database\database_area.msbt
areaName_area01	共和国
Enemy_StgLose_276	なっ…なぜ負けた！？\nさっそく敗因を分析しなくては…！
Enemy_StgLose_277	オレ様の筋肉が通じねえだと！？\nお前かなり鍛えているじゃねえか…
Enemy_StgLose_278	ずいぶん強くなったじゃないか\nあんなにお子様だったってのにね
Enemy_StgLose_279	マ、マントガ　メクレテシマウ…\n見ルナ！　マントノ中ヲ見ルナ…！
Enemy_StgLose_280	勝ったからなんだっていうの…？\n戦争なんてなにも生まないのに…
Enemy_StgLose_281	ボクの負け…？\nもっとスシが食べたいな…
Enemy_StgLose_282	むむっ？　私のヒラメ筋が\nムサシくんに負けただと…！？
Enemy_StgLose_283	スシライカーのムサシか…\n良い目をしているな。フッフッフ…
Enemy_StgLose_284	ワサビの魅力に気づいて\n大人に近づいとるようじゃのう…！
Enemy_StgLose_285	若き日のグロムさまを\nほうふつとさせるスシ筋…みごと…
Enemy_StgLose_286	バカな！　帝国の秘密兵器が\nこうもあっさりとやぶられるとは…
Enemy_StgLose_287	ちょっといきなりなんなのよ！\nえっ…あなたもムサシって名前！？
Enemy_StgLose_288	ムサシちゃんとはこの前も\nたたかった気がするけど気のせい？
Enemy_StgLose_289	ぐ…解放戦線に返り咲くつもりが\nよもや手も足も出ないとは……
Enemy_StgLose_290	ずいぶんと強くなったじゃねえか！\nスシも大事だが筋肉も鍛えろよ！！
Enemy_StgLose_291	オーノー…こんなていたらくでは\nおじょうさまに叱られてしまう……
Enemy_StgLose_292	ちょっと待って待ってえええ！！\n皿をそんなに投げてズルいぞ！！
Enemy_StgLose_293	さすがはオレの子だ\nスシ筋にいっさいの迷いが無い
Enemy_StgLose_294	グギギ…　投ゲラレタ皿デ\n仮面ガ　割レルカト　思ッタゾ…
Enemy_StgLose_295	ワサビも食べられんこわっぱだと\n少々あなどっていたようじゃな…
Enemy_StgLose_296	ガトアリでした～♪\nムサシさん、キレがグンバツっす♪
Enemy_StgLose_297	おっとっと…胸板が厚すぎて\n手元が見えなかったぜ…！
Enemy_StgLose_298	赤いスシでアタイにたてついて\n嫌がらせのつもりかいっ…！
Enemy_StgLose_299	実力はたしかなようね…\nあなたの進む先…見せてもらうわ…
Enemy_StgLose_300	私を怒らせてしまったようだな…\nグロムさまに出陣願わねば…
Enemy_StgLose_301	お皿じゃなくてスシを投げてよ\nもっとスシを食べたいんだから…
Enemy_StgLose_302	いきなりなんなんだ！\nえっ…お前もムサシって名前！？
Enemy_StgLose_C_001	くっ…島のスシガミたちが\nまさかムサシの味方をするとは…
Enemy_StgLose_C_002	なんなんだ、この島のスシガミは…\nネタをだっこしている…だと…
Enemy_StgLose_C_003	ネタをだっこするスシガミ…\n名付けて、ネタガミ…でどうだ！
Enemy_StgLose_C_004	なぜネタをだっこしているんだ…！\n気になってバトルに集中できん…
Enemy_StgLose_C_005	クッ…コノママ進マレルト　奥ノ\n祠ニイルトイウ　スシガミガ…
Enemy_StgLose_C_006	な…なぜそのスシガミはネタを\nずっとだっこし続けているのだ…
Enemy_StgLose_C_007	そのスシガミ…よく見ると\nぷるぷる震えている…？
Enemy_StgLose_C_008	なぜそのスシガミはマッチョの\n私ではなくキミを選んだのだ…！？
Enemy_StgLose_C_009	そのキュートなスシガミたち、\nマッチョな私を警戒している…？
Enemy_StgLose_C_010	島ノ奥ノ　祠ニダケハ…\n近ヅカセル　ワケニハ…
Enemy_StgLose_C_011	この島のスシガミ超かわいい～♪\nもうバトルとかどうでもいいし～
Enemy_StgLose_C_012	スシガミかわいい～！ネタよりも\nおねえさんをだっこして～♪
Enemy_StgLose_C_013	え～ん…！こんなラブリーな\nスシガミを攻撃するなんてムリ～！
Enemy_StgLose_C_014	やだっ！スシガミの！プリティな！\n姿に！心が！乱されちゃう…っ！
Enemy_StgLose_C_015	グウッ…　奥ニアル　祠ニハ\nナントシテモ　帝国ガ　先ニ…
Enemy_StgLose_C_016	ぐうう…。あの愛らしいスシガミと\n戦うなんて…オレには…できねえ…
Enemy_StgLose_C_017	そのスシガミ…のんびり屋に見えて\nバトルであれほど素早く動くとは…
Enemy_StgLose_C_018	ここのスシガミたちを見ていると\nなにかをだっこしたくなってくる…
Enemy_StgLose_C_019	ムサシめ…未知のスシガミとすら\n心を通じ合わせてしまうとは…
Enemy_StgLose_C_020	ソンナ…　我々ノ　悲願デモアル\n夢ノ計画ガ　コンナトコロデ…
Enemy_StgLose_C_021	な…なぜ、ムサシとスシガミたちは\nそこまで通じ合っているんだ…！？
Enemy_StgLose_C_022	スシガミたちよ…帝国に来たら\nネタをたくさんだっこできるぞ…！
Enemy_StgLose_C_023	ネタはおんぶじゃダメなのか！？\nだっこのほうが疲れそうだぞ…
Enemy_StgLose_C_024	好きなものはぎゅっと抱きしめたく\nなるよな！わかるぞスシガミたちよ
Enemy_StgLose_C_025	…くそっ！この島の掌握は\n不可能と判断！総員撤退だッ…！
EnemyTitle_001	偵察隊・新人
EnemyTitle_002	偵察隊・指導係
EnemyTitle_003	宿命のライバル？
EnemyTitle_004	強行偵察隊・新人
EnemyTitle_005	強行偵察隊・新人
EnemyTitle_006	強行偵察隊・新人
EnemyTitle_007	強行偵察隊・指導係
EnemyTitle_008	スシ解放戦線リーダー
EnemyTitle_009	戦闘第１０１小隊
EnemyTitle_010	戦闘第１０１小隊
EnemyTitle_011	戦闘第１０１小隊
EnemyTitle_012	戦闘第１０１小隊
EnemyTitle_013	宿命のライバル？？
EnemyTitle_014	アブリコス精鋭第１小隊
EnemyTitle_015	アブリコス精鋭第１小隊
EnemyTitle_016	アブリコス精鋭第１小隊
EnemyTitle_017	アブリコス精鋭第１小隊
EnemyTitle_018	宿命のライバル？？？
EnemyTitle_019	拠点防衛隊
EnemyTitle_020	少女戦士
EnemyTitle_021	国境警備小隊
EnemyTitle_022	国境警備小隊
EnemyTitle_023	国境警備小隊
EnemyTitle_024	国境警備小隊
EnemyTitle_025	少女戦士
EnemyTitle_026	アブリコス精鋭第２小隊
EnemyTitle_027	アブリコス精鋭第２小隊
EnemyTitle_028	アブリコス精鋭第２小隊
EnemyTitle_029	アブリコス精鋭第２小隊
EnemyTitle_030	少女戦士
EnemyTitle_031	ワイルデストスシライカー
EnemyTitle_032	戦闘第４０２小隊
EnemyTitle_033	戦闘第４０２小隊
EnemyTitle_034	戦闘第４０２小隊
EnemyTitle_035	戦闘第４０２小隊
EnemyTitle_036	謎のスシライカー？
EnemyTitle_037	バンブーク精鋭第１小隊
EnemyTitle_038	バンブーク精鋭第１小隊
EnemyTitle_039	バンブーク精鋭第１小隊
EnemyTitle_040	バンブーク精鋭第１小隊
EnemyTitle_041	帰ってきたライバル？
EnemyTitle_042	戦闘第４０３小隊
EnemyTitle_043	戦闘第４０３小隊
EnemyTitle_044	戦闘第４０３小隊
EnemyTitle_045	戦闘第４０３小隊
EnemyTitle_046	謎のスシライカー？
EnemyTitle_047	バンブーク精鋭第２小隊
EnemyTitle_048	バンブーク精鋭第２小隊
EnemyTitle_049	バンブーク精鋭第２小隊
EnemyTitle_050	バンブーク精鋭第２小隊
EnemyTitle_051	帰ってきたライバル？？
EnemyTitle_052	ワサビひとすじ六十年
EnemyTitle_053	戦闘第５０４小隊
EnemyTitle_054	戦闘第５０４小隊
EnemyTitle_055	戦闘第５０４小隊
EnemyTitle_056	戦闘第５０４小隊
EnemyTitle_057	超謎のスシライカー？
EnemyTitle_058	グロム精鋭第１小隊
EnemyTitle_059	グロム精鋭第１小隊
EnemyTitle_060	グロム精鋭第１小隊
EnemyTitle_061	グロム精鋭第１小隊
EnemyTitle_062	超ひみつ兵器
EnemyTitle_063	戦闘第５０５小隊
EnemyTitle_064	戦闘第５０５小隊
EnemyTitle_065	戦闘第５０５小隊
EnemyTitle_066	戦闘第５０５小隊
EnemyTitle_067	超ひみつ兵器
EnemyTitle_068	グロム精鋭第２小隊
EnemyTitle_069	グロム精鋭第２小隊
EnemyTitle_070	グロム精鋭第２小隊
EnemyTitle_071	グロム精鋭第２小隊
EnemyTitle_072	雷鳴のスシライカー
EnemyTitle_073	邪道食いマスター
EnemyTitle_074	戦闘第６０７小隊
EnemyTitle_075	戦闘第６０７小隊
EnemyTitle_076	戦闘第６０７小隊
EnemyTitle_077	戦闘第６０７小隊
EnemyTitle_078	深まる謎のスシライカー
EnemyTitle_079	ソスナ精鋭第１小隊
EnemyTitle_080	ソスナ精鋭第１小隊
EnemyTitle_081	ソスナ精鋭第１小隊
EnemyTitle_082	ソスナ精鋭第１小隊
EnemyTitle_083	再び帰ってきたライバル？
EnemyTitle_084	戦闘第６０８小隊
EnemyTitle_085	戦闘第６０８小隊
EnemyTitle_086	戦闘第６０８小隊
EnemyTitle_087	戦闘第６０８小隊
EnemyTitle_088	深まる謎のスシライカー
EnemyTitle_089	ソスナ精鋭第２小隊
EnemyTitle_090	ソスナ精鋭第２小隊
EnemyTitle_091	ソスナ精鋭第２小隊
EnemyTitle_092	ソスナ精鋭第２小隊
EnemyTitle_093	再び帰ってきたライバル？？
EnemyTitle_094	愛とスシのハンター
EnemyTitle_095	さいはて守備隊
EnemyTitle_096	さいはて守備隊
EnemyTitle_097	さいはて守備隊
EnemyTitle_098	さいはて守備隊
EnemyTitle_099	さいはて守備隊・新人
EnemyTitle_100	アブリコス精鋭第１小隊
EnemyTitle_101	アブリコス精鋭第１小隊
EnemyTitle_102	アブリコス精鋭第１小隊
EnemyTitle_103	アブリコス精鋭第１小隊
EnemyTitle_104	元司令官
EnemyTitle_105	あきらめない鉄の意志？
EnemyTitle_106	アブリコス精鋭第２小隊
EnemyTitle_107	アブリコス精鋭第２小隊
EnemyTitle_108	アブリコス精鋭第２小隊
EnemyTitle_109	アブリコス精鋭第２小隊
EnemyTitle_110	特別訓練棟警備隊
EnemyTitle_111	デンジャラススシライカー
EnemyTitle_112	戦闘第８０９小隊
EnemyTitle_113	戦闘第８０９小隊
EnemyTitle_114	戦闘第８０９小隊
EnemyTitle_115	戦闘第８０９小隊
EnemyTitle_116	深まる謎のスシライカー
EnemyTitle_117	グロム精鋭第３小隊
EnemyTitle_118	グロム精鋭第３小隊
EnemyTitle_119	グロム精鋭第３小隊
EnemyTitle_120	グロム精鋭第３小隊
EnemyTitle_121	超ひみつ兵器
EnemyTitle_122	戦闘第８１０小隊
EnemyTitle_123	戦闘第８１０小隊
EnemyTitle_124	戦闘第８１０小隊
EnemyTitle_125	戦闘第８１０小隊
EnemyTitle_126	グロム精鋭第４小隊
EnemyTitle_127	グロム精鋭第４小隊
EnemyTitle_128	グロム精鋭第４小隊
EnemyTitle_129	グロム精鋭第４小隊
EnemyTitle_130	超ひみつ兵器
EnemyTitle_131	雷鳴のスシライカー
EnemyTitle_132	皇帝親衛隊第１小隊
EnemyTitle_133	皇帝親衛隊第１小隊
EnemyTitle_134	皇帝親衛隊第１小隊
EnemyTitle_135	皇帝親衛隊第１小隊
EnemyTitle_136	深まる謎のスシライカー
EnemyTitle_137	皇帝親衛隊第２小隊
EnemyTitle_138	皇帝親衛隊第２小隊
EnemyTitle_139	皇帝親衛隊第２小隊
EnemyTitle_140	皇帝親衛隊第２小隊
EnemyTitle_141	皇帝親衛隊
EnemyTitle_142	皇帝親衛隊
EnemyTitle_143	皇帝親衛隊
EnemyTitle_144	皇帝親衛隊
EnemyTitle_145	すべてを食らいつくす者
EnemyTitle_146	終わらない悪夢のスシライカー
EnemyTitle_221	スシ補完計画実行部隊
EnemyTitle_222	スシ補完計画実行部隊
EnemyTitle_223	スシ補完計画実行部隊
EnemyTitle_224	スシ補完計画実行部隊
EnemyTitle_225	スシ補完計画実行部隊
EnemyTitle_226	スシ補完計画実行部隊
EnemyTitle_227	スシ補完計画実行部隊
EnemyTitle_228	スシ補完計画実行部隊
EnemyTitle_233	ソスナ精鋭第３小隊
EnemyTitle_234	ソスナ精鋭第３小隊
EnemyTitle_235	ソスナ精鋭第３小隊
EnemyTitle_236	ソスナ精鋭第３小隊
EnemyTitle_237	スシ補完計画実行部隊
EnemyTitle_238	スシ補完計画実行部隊
EnemyTitle_239	スシ補完計画実行部隊
EnemyTitle_240	スシ補完計画実行部隊
EnemyTitle_249	スシ補完計画実行部隊
EnemyTitle_250	スシ補完計画実行部隊
EnemyTitle_251	スシ補完計画実行部隊
EnemyTitle_252	スシ補完計画実行部隊
EnemyTitle_255	スシ補完計画実行部隊
EnemyTitle_256	スシ補完計画実行部隊
EnemyTitle_257	スシ補完計画実行部隊
EnemyTitle_258	スシ補完計画実行部隊
